time,x0,x1,x2,x3,xstar0,xstar1,xstar2,xstar3,xdot0,xdot1,xdot2,xdot3,dx0,dx1,dx2,dx3,u0,u1,u2,ustar0,ustar1,ustar2,du0,du1,du2,z0,z1,z2,solve_time,command_v0,command_v1,gurobiSolveTime_
5.98800,0.65052,-0.00130,-0.46067,4.70230,0.64729,-0.00543,-0.46365,4.71239,0.02608,0.04751,0.03325,0.00000,0.00329,0.00423,0.00298,-0.01009,19.71150,-0.80501,0.00000,21.17194,-0.00000,0.00000,-1.46045,-0.80501,0.00000,1.00000,-0.00000,-0.00000,0.03338,0.02677,0.04397,0.03179,
5.99000,0.65058,-0.00120,-0.46060,4.70230,0.64733,-0.00533,-0.46365,4.71239,0.02611,0.04758,0.03324,0.00000,0.00329,0.00423,0.00304,-0.01009,19.71150,-0.80501,0.00000,21.17194,-0.00000,0.00000,-1.46045,-0.80501,0.00000,1.00000,-0.00000,-0.00000,0.03338,0.02677,0.04397,0.03179,
5.99200,0.65063,-0.00111,-0.46054,4.70230,0.64738,-0.00523,-0.46365,4.71239,0.02614,0.04764,0.03324,0.00000,0.00329,0.00422,0.00311,-0.01009,19.71150,-0.80501,0.00000,21.17194,-0.00000,0.00000,-1.46045,-0.80501,0.00000,1.00000,-0.00000,-0.00000,0.03338,0.02677,0.04397,0.03179,
5.99400,0.65068,-0.00101,-0.46047,4.70230,0.64743,-0.00513,-0.46365,4.71239,0.02617,0.04771,0.03325,0.00000,0.00330,0.00422,0.00318,-0.01009,19.71150,-0.80501,0.00000,21.17194,-0.00000,0.00000,-1.46045,-0.80501,0.00000,1.00000,-0.00000,-0.00000,0.03338,0.02677,0.04397,0.03179,
5.99600,0.65073,-0.00092,-0.46040,4.70230,0.64748,-0.00504,-0.46365,4.71239,0.02620,0.04777,0.03326,0.00000,0.00330,0.00422,0.00324,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02676,0.04398,0.02983,
5.99800,0.65079,-0.00082,-0.46034,4.70230,0.64753,-0.00494,-0.46365,4.71239,0.02622,0.04785,0.03301,0.00000,0.00330,0.00421,0.00331,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02658,0.04413,0.02983,
6.00000,0.65084,-0.00073,-0.46027,4.70230,0.64758,-0.00484,-0.46365,4.71239,0.02624,0.04793,0.03281,0.00000,0.00331,0.00421,0.00337,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02657,0.04413,0.02983,
6.00200,0.65089,-0.00063,-0.46021,4.70230,0.64763,-0.00474,-0.46365,4.71239,0.02626,0.04801,0.03263,0.00000,0.00331,0.00421,0.00344,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02657,0.04413,0.02983,
6.00400,0.65094,-0.00053,-0.46014,4.70230,0.64768,-0.00464,-0.46365,4.71239,0.02629,0.04809,0.03249,0.00000,0.00331,0.00421,0.00351,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02657,0.04413,0.02983,
6.00600,0.65100,-0.00044,-0.46008,4.70230,0.64773,-0.00454,-0.46365,4.71239,0.02632,0.04816,0.03237,0.00000,0.00332,0.00421,0.00357,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02656,0.04414,0.02983,
6.00800,0.65105,-0.00034,-0.46001,4.70230,0.64778,-0.00445,-0.46365,4.71239,0.02635,0.04824,0.03227,0.00000,0.00332,0.00420,0.00363,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02656,0.04414,0.02983,
6.01000,0.65110,-0.00024,-0.45995,4.70230,0.64783,-0.00435,-0.46365,4.71239,0.02638,0.04831,0.03219,0.00000,0.00332,0.00420,0.00370,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02656,0.04414,0.02983,
6.01200,0.65115,-0.00015,-0.45988,4.70230,0.64788,-0.00425,-0.46365,4.71239,0.02641,0.04839,0.03213,0.00000,0.00333,0.00420,0.00376,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02656,0.04414,0.02983,
6.01400,0.65121,-0.00005,-0.45982,4.70230,0.64792,-0.00415,-0.46365,4.71239,0.02644,0.04846,0.03208,0.00000,0.00333,0.00420,0.00383,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02655,0.04414,0.02983,
6.01600,0.65126,0.00005,-0.45976,4.70230,0.64797,-0.00405,-0.46365,4.71239,0.02647,0.04853,0.03204,0.00000,0.00334,0.00420,0.00389,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02655,0.04414,0.02983,
6.01800,0.65131,0.00014,-0.45969,4.70230,0.64802,-0.00395,-0.46365,4.71239,0.02650,0.04861,0.03201,0.00000,0.00334,0.00420,0.00396,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02655,0.04415,0.02983,
6.02000,0.65137,0.00024,-0.45963,4.70230,0.64807,-0.00386,-0.46365,4.71239,0.02654,0.04868,0.03200,0.00000,0.00334,0.00420,0.00402,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02654,0.04415,0.02983,
6.02200,0.65142,0.00034,-0.45956,4.70230,0.64812,-0.00376,-0.46365,4.71239,0.02657,0.04875,0.03199,0.00000,0.00335,0.00419,0.00408,-0.01009,19.73165,-0.76914,0.00000,21.17194,-0.00000,0.00000,-1.44029,-0.76914,0.00000,1.00000,-0.00000,-0.00000,0.03176,0.02654,0.04415,0.02983,
6.02400,0.65147,0.00044,-0.45950,4.70230,0.64817,-0.00366,-0.46365,4.71239,0.02660,0.04882,0.03199,0.00000,0.00335,0.00419,0.00415,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02654,0.04415,0.02655,
6.02600,0.65153,0.00053,-0.45944,4.70230,0.64822,-0.00356,-0.46365,4.71239,0.02663,0.04891,0.03175,0.00000,0.00336,0.00419,0.00421,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02636,0.04427,0.02655,
6.02800,0.65158,0.00063,-0.45937,4.70230,0.64827,-0.00346,-0.46365,4.71239,0.02665,0.04899,0.03156,0.00000,0.00336,0.00419,0.00427,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02635,0.04427,0.02655,
6.03000,0.65163,0.00073,-0.45931,4.70230,0.64832,-0.00336,-0.46365,4.71239,0.02668,0.04907,0.03139,0.00000,0.00336,0.00419,0.00434,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02635,0.04427,0.02655,
6.03200,0.65169,0.00083,-0.45925,4.70230,0.64837,-0.00326,-0.46365,4.71239,0.02670,0.04915,0.03125,0.00000,0.00337,0.00419,0.00440,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02635,0.04428,0.02655,
6.03400,0.65174,0.00093,-0.45919,4.70230,0.64842,-0.00317,-0.46365,4.71239,0.02673,0.04923,0.03113,0.00000,0.00337,0.00419,0.00446,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02634,0.04428,0.02655,
6.03600,0.65179,0.00103,-0.45912,4.70230,0.64847,-0.00307,-0.46365,4.71239,0.02676,0.04931,0.03104,0.00000,0.00338,0.00419,0.00452,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02634,0.04428,0.02655,
6.03800,0.65185,0.00113,-0.45906,4.70230,0.64852,-0.00297,-0.46365,4.71239,0.02680,0.04938,0.03096,0.00000,0.00338,0.00419,0.00459,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02634,0.04428,0.02655,
6.04000,0.65190,0.00122,-0.45900,4.70230,0.64856,-0.00287,-0.46365,4.71239,0.02683,0.04946,0.03090,0.00000,0.00339,0.00419,0.00465,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02634,0.04428,0.02655,
6.04200,0.65195,0.00132,-0.45894,4.70230,0.64861,-0.00277,-0.46365,4.71239,0.02686,0.04954,0.03085,0.00000,0.00339,0.00419,0.00471,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02633,0.04428,0.02655,
6.04400,0.65201,0.00142,-0.45888,4.70230,0.64866,-0.00267,-0.46365,4.71239,0.02690,0.04961,0.03082,0.00000,0.00339,0.00420,0.00477,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02633,0.04429,0.02655,
6.04600,0.65206,0.00152,-0.45882,4.70230,0.64871,-0.00258,-0.46365,4.71239,0.02693,0.04969,0.03079,0.00000,0.00340,0.00420,0.00483,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02633,0.04429,0.02655,
6.04800,0.65212,0.00162,-0.45875,4.70230,0.64876,-0.00248,-0.46365,4.71239,0.02696,0.04976,0.03077,0.00000,0.00340,0.00420,0.00489,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02633,0.04429,0.02655,
6.05000,0.65217,0.00172,-0.45869,4.70230,0.64881,-0.00238,-0.46365,4.71239,0.02700,0.04984,0.03077,0.00000,0.00341,0.00420,0.00496,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02632,0.04429,0.02655,
6.05200,0.65222,0.00182,-0.45863,4.70230,0.64886,-0.00228,-0.46365,4.71239,0.02703,0.04991,0.03076,0.00000,0.00341,0.00420,0.00502,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02632,0.04429,0.02655,
6.05400,0.65228,0.00192,-0.45857,4.70230,0.64891,-0.00218,-0.46365,4.71239,0.02707,0.04999,0.03077,0.00000,0.00342,0.00420,0.00508,-0.01009,19.74115,-0.73614,0.00000,21.17194,-0.00000,0.00000,-1.43079,-0.73614,0.00000,1.00000,-0.00000,-0.00000,0.02762,0.02632,0.04429,0.02655,
6.05600,0.65233,0.00202,-0.45851,4.70230,0.64896,-0.00208,-0.46365,4.71239,0.02710,0.05006,0.03078,0.00000,0.00342,0.00420,0.00514,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02631,0.04430,0.02938,
6.05800,0.65239,0.00212,-0.45845,4.70230,0.64901,-0.00199,-0.46365,4.71239,0.02713,0.05015,0.03059,0.00000,0.00343,0.00421,0.00520,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02615,0.04438,0.02938,
6.06000,0.65244,0.00222,-0.45839,4.70230,0.64906,-0.00189,-0.46365,4.71239,0.02715,0.05022,0.03043,0.00000,0.00343,0.00421,0.00526,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02615,0.04438,0.02938,
6.06200,0.65249,0.00232,-0.45833,4.70230,0.64911,-0.00179,-0.46365,4.71239,0.02718,0.05030,0.03029,0.00000,0.00344,0.00421,0.00532,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02614,0.04438,0.02938,
6.06400,0.65255,0.00242,-0.45826,4.70230,0.64915,-0.00169,-0.46365,4.71239,0.02721,0.05038,0.03018,0.00000,0.00344,0.00421,0.00538,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02614,0.04438,0.02938,
6.06600,0.65260,0.00252,-0.45820,4.70230,0.64920,-0.00159,-0.46365,4.71239,0.02724,0.05046,0.03008,0.00000,0.00345,0.00421,0.00544,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02614,0.04438,0.02938,
6.06800,0.65266,0.00262,-0.45814,4.70230,0.64925,-0.00149,-0.46365,4.71239,0.02727,0.05053,0.03001,0.00000,0.00345,0.00422,0.00550,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02613,0.04439,0.02938,
6.07000,0.65271,0.00273,-0.45808,4.70230,0.64930,-0.00140,-0.46365,4.71239,0.02730,0.05061,0.02995,0.00000,0.00346,0.00422,0.00556,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02613,0.04439,0.02938,
6.07200,0.65277,0.00283,-0.45802,4.70230,0.64935,-0.00130,-0.46365,4.71239,0.02733,0.05069,0.02990,0.00000,0.00347,0.00422,0.00562,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02613,0.04439,0.02938,
6.07400,0.65282,0.00293,-0.45797,4.70230,0.64940,-0.00120,-0.46365,4.71239,0.02737,0.05076,0.02986,0.00000,0.00347,0.00423,0.00568,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02613,0.04439,0.02938,
6.07600,0.65288,0.00303,-0.45791,4.70230,0.64945,-0.00110,-0.46365,4.71239,0.02740,0.05084,0.02983,0.00000,0.00348,0.00423,0.00574,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02612,0.04439,0.02938,
6.07800,0.65293,0.00313,-0.45785,4.70230,0.64950,-0.00100,-0.46365,4.71239,0.02743,0.05091,0.02981,0.00000,0.00348,0.00423,0.00580,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02612,0.04439,0.02938,
6.08000,0.65299,0.00323,-0.45779,4.70230,0.64955,-0.00090,-0.46365,4.71239,0.02747,0.05099,0.02980,0.00000,0.00349,0.00424,0.00586,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02612,0.04439,0.02938,
6.08200,0.65304,0.00334,-0.45773,4.70230,0.64960,-0.00081,-0.46365,4.71239,0.02750,0.05106,0.02980,0.00000,0.00349,0.00424,0.00592,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02612,0.04440,0.02938,
6.08400,0.65310,0.00344,-0.45767,4.70230,0.64965,-0.00071,-0.46365,4.71239,0.02754,0.05113,0.02980,0.00000,0.00350,0.00424,0.00598,-0.01009,19.74079,-0.70794,0.00000,21.17194,-0.00000,0.00000,-1.43115,-0.70794,0.00000,1.00000,-0.00000,-0.00000,0.03040,0.02611,0.04440,0.02938,
6.08600,0.65315,0.00354,-0.45761,4.70230,0.64970,-0.00061,-0.46365,4.71239,0.02757,0.05121,0.02981,0.00000,0.00351,0.00425,0.00604,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02611,0.04440,0.02879,
6.08800,0.65321,0.00364,-0.45755,4.70230,0.64975,-0.00051,-0.46365,4.71239,0.02759,0.05128,0.02959,0.00000,0.00351,0.00425,0.00610,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02591,0.04447,0.02879,
6.09000,0.65326,0.00375,-0.45749,4.70230,0.64979,-0.00041,-0.46365,4.71239,0.02761,0.05136,0.02941,0.00000,0.00352,0.00426,0.00616,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02591,0.04447,0.02879,
6.09200,0.65332,0.00385,-0.45743,4.70230,0.64984,-0.00031,-0.46365,4.71239,0.02763,0.05143,0.02925,0.00000,0.00352,0.00426,0.00622,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02591,0.04447,0.02879,
6.09400,0.65337,0.00395,-0.45737,4.70230,0.64989,-0.00021,-0.46365,4.71239,0.02766,0.05150,0.02912,0.00000,0.00353,0.00427,0.00627,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02591,0.04447,0.02879,
6.09600,0.65343,0.00406,-0.45731,4.70230,0.64994,-0.00012,-0.46365,4.71239,0.02768,0.05158,0.02901,0.00000,0.00354,0.00427,0.00633,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02590,0.04447,0.02879,
6.09800,0.65348,0.00416,-0.45726,4.70230,0.64999,-0.00002,-0.46365,4.71239,0.02771,0.05165,0.02891,0.00000,0.00354,0.00428,0.00639,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02590,0.04447,0.02879,
6.10000,0.65354,0.00426,-0.45720,4.70230,0.65004,0.00008,-0.46365,4.71239,0.02774,0.05172,0.02883,0.00000,0.00355,0.00428,0.00645,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02590,0.04447,0.02879,
6.10200,0.65359,0.00437,-0.45714,4.70230,0.65009,0.00018,-0.46365,4.71239,0.02777,0.05179,0.02877,0.00000,0.00355,0.00429,0.00651,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02590,0.04448,0.02879,
6.10400,0.65365,0.00447,-0.45708,4.70230,0.65014,0.00028,-0.46365,4.71239,0.02779,0.05186,0.02872,0.00000,0.00356,0.00429,0.00656,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02589,0.04448,0.02879,
6.10600,0.65371,0.00457,-0.45703,4.70230,0.65019,0.00038,-0.46365,4.71239,0.02782,0.05193,0.02868,0.00000,0.00357,0.00430,0.00662,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02589,0.04448,0.02879,
6.10800,0.65376,0.00468,-0.45697,4.70230,0.65024,0.00047,-0.46365,4.71239,0.02785,0.05199,0.02864,0.00000,0.00357,0.00430,0.00668,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02589,0.04448,0.02879,
6.11000,0.65382,0.00478,-0.45691,4.70230,0.65029,0.00057,-0.46365,4.71239,0.02788,0.05206,0.02862,0.00000,0.00358,0.00431,0.00674,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02589,0.04448,0.02879,
6.11200,0.65387,0.00489,-0.45686,4.70230,0.65034,0.00067,-0.46365,4.71239,0.02792,0.05213,0.02861,0.00000,0.00359,0.00431,0.00679,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02588,0.04448,0.02879,
6.11400,0.65393,0.00499,-0.45680,4.70230,0.65038,0.00077,-0.46365,4.71239,0.02795,0.05220,0.02860,0.00000,0.00359,0.00432,0.00685,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02588,0.04448,0.02879,
6.11600,0.65399,0.00509,-0.45674,4.70230,0.65043,0.00087,-0.46365,4.71239,0.02798,0.05227,0.02859,0.00000,0.00360,0.00433,0.00691,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02588,0.04449,0.02879,
6.11800,0.65404,0.00520,-0.45668,4.70230,0.65048,0.00097,-0.46365,4.71239,0.02801,0.05234,0.02859,0.00000,0.00361,0.00433,0.00696,-0.01009,19.72966,-0.67657,0.00000,21.17194,-0.00000,0.00000,-1.44229,-0.67657,0.00000,1.00000,-0.00000,-0.00000,0.02984,0.02588,0.04449,0.02879,
6.12000,0.65410,0.00530,-0.45663,4.70230,0.65053,0.00106,-0.46365,4.71239,0.02804,0.05240,0.02860,0.00000,0.00361,0.00434,0.00702,-0.01009,19.70873,-0.64767,0.00000,21.17194,-0.00000,0.00000,-1.46321,-0.64767,0.00000,1.00000,-0.00000,-0.00000,0.03266,0.02587,0.04449,0.03130,
6.12200,0.65415,0.00541,-0.45657,4.70230,0.65058,0.00116,-0.46365,4.71239,0.02806,0.05247,0.02840,0.00000,0.00362,0.00434,0.00708,-0.01009,19.70873,-0.64767,0.00000,21.17194,-0.00000,0.00000,-1.46321,-0.64767,0.00000,1.00000,-0.00000,-0.00000,0.03266,0.02568,0.04452,0.03130,
6.12400,0.65421,0.00551,-0.45651,4.70230,0.65063,0.00126,-0.46365,4.71239,0.02807,0.05253,0.02823,0.00000,0.00363,0.00435,0.00713,-0.01009,19.70873,-0.64767,0.00000,21.17194,-0.00000,0.00000,-1.46321,-0.64767,0.00000,1.00000,-0.00000,-0.00000,0.03266,0.02568,0.04453,0.03130,
6.12600,0.65427,0.00562,-0.45646,4.70230,0.65068,0.00136,-0.46365,4.71239,0.02809,0.05260,0.02808,0.00000,0.00364,0.00436,0.00719,-0.01009,19.70873,-0.64767,0.00000,21.17194,-0.00000,0.00000,-1.46321,-0.64767,0.00000,1.00000,-0.00000,-0.00000,0.03266,0.02568,0.04453,0.03130,
6.12800,0.65432,0.00572,-0.45640,4.70230,0.65073,0.00146,-0.46365,4.71239,0.02811,0.05266,0.02796,0.00000,0.00364,0.00437,0.00725,-0.01009,19.70873,-0.64767,0.00000,21.17194,-0.00000,0.00000,-1.46321,-0.64767,0.00000,1.00000,-0.00000,-0.00000,0.03266,0.02567,0.04453,0.03130,
6.13000,0.65438,0.00583,-0.45635,4.70230,0.65078,0.00156,-0.46365,4.71239,0.02813,0.05272,0.02785,0.00000,0.00365,0.00437,0.00730,-0.01009,19.70873,-0.64767,0.00000,21.17194,-0.00000,0.00000,-1.46321,-0.64767,0.00000,1.00000,-0.00000,-0.00000,0.03266,0.02567,0.04453,0.03130,
6.13200,0.65443,0.00594,-0.45629,4.70230,0.65083,0.00165,-0.46365,4.71239,0.02815,0.05278,0.02776,0.00000,0.00366,0.00438,0.00736,-0.01009,19.70873,-0.64767,0.00000,21.17194,-0.00000,0.00000,-1.46321,-0.64767,0.00000,1.00000,-0.00000,-0.00000,0.03266,0.02567,0.04453,0.03130,
6.13400,0.65449,0.00604,-0.45623,4.70230,0.65088,0.00175,-0.46365,4.71239,0.02817,0.05284,0.02768,0.00000,0.00366,0.00439,0.00741,-0.01009,19.70873,-0.64767,0.00000,21.17194,-0.00000,0.00000,-1.46321,-0.64767,0.00000,1.00000,-0.00000,-0.00000,0.03266,0.02567,0.04453,0.03130,
6.13600,0.65455,0.00615,-0.45618,4.70230,0.65093,0.00185,-0.46365,4.71239,0.02820,0.05290,0.02762,0.00000,0.00367,0.00439,0.00747,-0.01009,19.70873,-0.64767,0.00000,21.17194,-0.00000,0.00000,-1.46321,-0.64767,0.00000,1.00000,-0.00000,-0.00000,0.03266,0.02566,0.04453,0.03130,
6.13800,0.65460,0.00625,-0.45612,4.70230,0.65097,0.00195,-0.46365,4.71239,0.02822,0.05296,0.02757,0.00000,0.00368,0.00440,0.00752,-0.01009,19.70873,-0.64767,0.00000,21.17194,-0.00000,0.00000,-1.46321,-0.64767,0.00000,1.00000,-0.00000,-0.00000,0.03266,0.02566,0.04454,0.03130,
6.14000,0.65466,0.00636,-0.45607,4.70230,0.65102,0.00205,-0.46365,4.71239,0.02825,0.05302,0.02752,0.00000,0.00369,0.00441,0.00758,-0.01009,19.70873,-0.64767,0.00000,21.17194,-0.00000,0.00000,-1.46321,-0.64767,0.00000,1.00000,-0.00000,-0.00000,0.03266,0.02566,0.04454,0.03130,
6.14200,0.65472,0.00647,-0.45601,4.70230,0.65107,0.00215,-0.46365,4.71239,0.02827,0.05308,0.02749,0.00000,0.00369,0.00442,0.00763,-0.01009,19.70873,-0.64767,0.00000,21.17194,-0.00000,0.00000,-1.46321,-0.64767,0.00000,1.00000,-0.00000,-0.00000,0.03266,0.02566,0.04454,0.03130,
